10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:05 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:06 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
10/17/2024	10:32:07 AM	0.000000
